,indexID,ticker,porgFullName,secShortName,exchangeCD,tradeDate,preCloseIndex,openIndex,lowestIndex,highestIndex,closeIndex,turnoverVol,turnoverValue,CHG,CHGPct
561,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-04-28,906.4327,899.6609,885.2511,908.4528,903.0643,879325800,35869711522,-3.3684,-0.003716
562,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-04-29,903.0643,910.1357,902.5828,949.0618,947.1508,973887400,40114880859,44.0865,0.048819
563,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-05-05,947.1508,944.5541,944.0617,967.253,956.1268,859036800,37635407717,8.976,0.009477
564,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-05-06,956.1268,933.0104,929.8231,960.0423,942.2273,718348700,30829293647,-13.8995,-0.014537
565,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-05-09,942.2273,938.3929,937.4347,953.5994,946.7246,676528600,28141796468,4.4973,0.004773
566,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-05-10,946.7246,935.0587,931.5821,983.6753,972.1412,837451300,36751721896,25.4166,0.026847
567,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-05-11,972.1412,974.5371,972.8599,1026.4892,1002.456,1064806600,45957025094,30.3148,0.031184
568,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-05-12,1002.456,999.5381,996.469,1021.9634,1013.0628,813193700,35773881466,10.6068,0.010581
569,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-05-13,1013.0628,1020.3921,1002.2742,1021.3733,1010.8038,662228300,30044975131,-2.259,-0.00223
570,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-05-16,1010.8038,1016.941,995.2484,1025.6011,996.5061,761282100,31859903205,-14.2977,-0.014145
571,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-05-17,996.5061,995.9742,993.3804,1013.9504,1010.3701,734257300,33454328071,13.864,0.013913
572,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-05-18,1010.3701,1011.5258,1007.5721,1023.9293,1013.997,672012900,30256742092,3.6269,0.00359
573,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-05-19,1013.997,1002.6563,999.4038,1036.6655,1036.3409,790284000,35414716281,22.3439,0.022035
574,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-05-20,1036.3409,1045.6902,1028.945,1049.038,1045.3768,806071500,38339562828,9.0359,0.008719
575,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-05-23,1045.3768,1044.1836,1033.7887,1050.0646,1046.1456,755249800,35743893068,0.7688,0.000735
576,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-05-24,1046.1456,1045.0073,996.648,1045.0282,996.648,914650400,40634755595,-49.4976,-0.047314
577,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-05-25,996.648,996.7532,991.9746,1008.5834,1006.5233,640795700,28654570958,9.8753,0.009909
578,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-05-26,1006.5233,1006.0996,986.4223,1014.8498,1004.2564,679301000,30087268502,-2.2669,-0.002252
579,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-05-27,1004.2564,1008.0577,988.2122,1015.4621,993.6989,683576100,29557921283,-10.5575,-0.010513
580,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-05-30,993.6989,995.9564,984.2813,1007.1244,1001.5397,711060200,31716279173,7.8408,0.007891
581,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-05-31,1001.5397,1004.0805,991.7451,1035.3156,1035.3156,1229603200,44653234049,33.7759,0.033724
582,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-06-01,1035.3156,1029.0909,1024.7637,1038.7025,1031.5833,1325748400,48489690654,-3.7323,-0.003605
583,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-06-02,1031.5833,1028.6856,1023.9882,1081.9235,1079.8543,1916111000,65527463070,48.271,0.046793
584,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-06-06,1079.8543,1084.6559,1081.4477,1130.7569,1121.5373,2294039900,86152862531,41.683,0.038601
585,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-06-07,1121.5373,1124.162,1104.4332,1124.5225,1111.3951,1652778800,63981168506,-10.1422,-0.009043
586,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-06-08,1111.3951,1108.594,1091.6764,1126.464,1111.6738,1505660000,66838053875,0.2787,0.000251
587,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-06-09,1111.6738,1108.9307,1073.66,1109.7339,1081.1731,1137763300,49277059636,-30.5007,-0.027437
588,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-06-10,1081.1731,1074.0719,1072.1815,1103.1454,1102.8486,1292359600,59807403165,21.6755,0.020048
589,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-06-13,1102.8486,1088.7597,1080.3858,1094.7905,1088.3772,1124266200,50825746065,-14.4714,-0.013122
590,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-06-14,1088.3772,1073.7477,1038.9973,1076.8211,1070.5371,1127408400,50175254790,-17.8401,-0.016391
591,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-06-15,1070.5371,1069.9379,1061.4614,1085.8778,1062.7133,1120451100,47345744076,-7.8238,-0.007308
592,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-06-16,1062.7133,1065.69,1065.4434,1094.7025,1078.9465,1012977700,45297339619,16.2332,0.015275
593,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-06-17,1078.9465,1070.6175,1066.1682,1094.267,1092.0872,1061734400,50000414257,13.1407,0.012179
594,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-06-20,1092.0872,1099.4648,1086.7545,1109.7435,1095.3284,1097063100,53714442705,3.2412,0.002968
595,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-06-21,1095.3284,1094.3283,1073.5046,1098.9015,1083.0207,1054501500,48908016628,-12.3077,-0.011237
596,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-06-22,1083.0207,1084.7111,1063.5897,1090.0236,1063.6899,1078606300,50509220158,-19.3308,-0.017849
597,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-06-23,1063.6899,1064.731,1054.9114,1083.1024,1081.8437,1101648100,51783724674,18.1538,0.017067
598,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-06-24,1081.8437,1084.6086,1084.6086,1107.332,1101.4769,1257404000,60920314953,19.6332,0.018148
599,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-06-27,1101.4769,1113.2171,1101.317,1121.4479,1103.3992,1183740900,58368299304,1.9223,0.001745
600,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-06-28,1103.3992,1105.1145,1084.5866,1119.1846,1117.284,1249341800,59065500457,13.8848,0.012584
601,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-06-29,1117.284,1112.5906,1089.2481,1121.2367,1090.6825,1343501500,64007362686,-26.6015,-0.023809
602,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-06-30,1090.6825,1092.4591,1090.4982,1116.9531,1105.6672,1169904800,56981778263,14.9847,0.013739
603,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-07-01,1105.6672,1105.9735,1086.2493,1107.8583,1089.0284,1127248900,51632334459,-16.6388,-0.015049
604,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-07-04,1089.0284,1087.344,1073.0374,1098.6382,1095.0899,1215853500,60451658539,6.0615,0.005566
605,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-07-05,1095.0899,1100.1778,1077.3476,1106.9889,1090.9295,1086473400,53465378704,-4.1604,-0.003799
606,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-07-06,1090.9295,1092.7005,1091.4134,1116.1385,1101.7487,1109890100,55813604565,10.8192,0.009917
607,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-07-07,1101.7487,1103.78,1087.593,1113.7254,1111.6734,1072293600,55797320317,9.9247,0.009008
608,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-07-08,1111.6734,1117.1828,1100.5455,1120.8705,1104.0217,1021715000,52137364883,-7.6517,-0.006883
609,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-07-11,1104.0217,1098.6654,1070.6564,1098.6654,1081.1633,989255800,50080649455,-22.8584,-0.020705
610,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-07-12,1081.1633,1081.9019,1049.2119,1084.9442,1049.2412,991693000,50931144409,-31.9221,-0.029526
611,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-07-13,1049.2412,1051.7777,1041.6502,1061.4114,1052.7914,899542200,46314541669,3.5502,0.003384
612,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-07-14,1052.7914,1052.431,1049.6468,1086.3263,1076.8066,1038648400,51528964771,24.0152,0.022811
613,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-07-15,1076.8066,1072.9932,1071.9749,1093.8199,1072.2621,1000237100,49883617607,-4.5445,-0.00422
614,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-07-18,1072.2621,1075.7091,1053.3502,1078.3026,1069.3315,1070256700,52866494909,-2.9306,-0.002733
615,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-07-19,1069.3315,1068.6931,1052.954,1073.0641,1061.853,1076958100,49932957639,-7.4785,-0.006994
616,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-07-20,1061.853,1066.1994,1066.1994,1082.6178,1079.5267,1086976400,47975805930,17.6737,0.016644
617,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-07-21,1079.5267,1080.6465,1075.6716,1109.5402,1091.4068,1194108200,57898834982,11.8801,0.011005
618,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-07-22,1091.4068,1099.6229,1076.3539,1101.3702,1084.9742,1134545800,52962940478,-6.4326,-0.005894
619,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-07-25,1084.9742,1082.6173,1070.8119,1095.6934,1073.7608,1054499300,50634308408,-11.2134,-0.010335
620,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-07-26,1073.7608,1072.544,1066.1313,1087.8579,1084.6572,993526400,46607282955,10.8964,0.010148
621,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-07-27,1084.6572,1083.6708,1083.3222,1098.3653,1095.6989,1078189200,52157860094,11.0417,0.01018
622,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-07-28,1095.6989,1102.4382,1094.66,1116.163,1108.7909,1296548300,61601592600,13.092,0.011949
623,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-07-29,1108.7909,1113.0776,1086.7147,1113.3227,1088.9128,1199933500,58274575772,-19.8781,-0.017928
624,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-08-01,1088.9128,1081.6231,1068.1878,1100.9597,1100.1819,1177403400,57619549394,11.2691,0.010349
625,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-08-02,1100.1819,1084.9808,1074.9743,1107.2352,1094.9146,1471058300,67156857685,-5.2673,-0.004788
626,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-08-03,1094.9146,1099.4411,1090.6051,1127.0003,1100.3484,1608642400,77772826941,5.4338,0.004963
627,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-08-04,1100.3484,1106.1511,1099.1044,1119.497,1110.9172,1289339300,60576173105,10.5688,0.009605
628,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-08-05,1110.9172,1115.0157,1112.9196,1158.5128,1157.3329,1817096600,85412062999,46.4157,0.041781
629,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-08-08,1157.3329,1161.0428,1144.3155,1161.0428,1152.5774,1611874400,79867487234,-4.7555,-0.004109
630,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-08-09,1152.5774,1152.9139,1141.3422,1163.6975,1162.3201,1450879000,70148670438,9.7427,0.008453
631,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-08-10,1162.3201,1154.1743,1152.9685,1170.5173,1156.1562,1427279800,70954179064,-6.1639,-0.005303
632,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-08-11,1156.1562,1163.5388,1150.9825,1176.0599,1173.1444,1437472400,70481101150,16.9882,0.014694
633,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-08-12,1173.1444,1169.6617,1146.019,1174.4035,1146.1911,1459238100,70866061256,-26.9533,-0.022975
634,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-08-15,1146.1911,1145.0219,1138.062,1155.451,1143.7473,1217244000,60283774437,-2.4438,-0.002132
635,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-08-16,1143.7473,1143.7048,1134.2111,1154.4251,1137.3015,1257221900,62751824193,-6.4458,-0.005636
636,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-08-17,1137.3015,1136.8015,1127.8897,1140.6584,1132.3118,1272445100,63741212775,-4.9897,-0.004387
637,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-08-18,1132.3118,1132.6024,1129.3245,1148.3835,1146.6341,1523627600,73948365796,14.3223,0.012649
638,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-08-19,1146.6341,1146.3272,1108.1567,1155.7787,1108.4523,1658909700,77789155685,-38.1818,-0.033299
639,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-08-22,1108.4523,1103.1526,1096.9895,1111.396,1107.2808,1358864200,69538801800,-1.1715,-0.001057
640,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-08-23,1107.2808,1109.2525,1105.6814,1117.7146,1107.2996,1244458600,61849888665,0.0188,1.7e-05
641,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-08-24,1107.2996,1110.0066,1068.9833,1112.7455,1068.9833,1461178600,67970770501,-38.3163,-0.034603
642,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-08-25,1068.9833,1071.9812,1044.7723,1077.6644,1055.8892,1231705700,56989517679,-13.0941,-0.012249
643,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-08-26,1055.8892,1064.7114,1044.3969,1069.2639,1045.9939,1130567500,55974923072,-9.8953,-0.009372
644,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-08-29,1045.9939,1032.0404,1029.8875,1058.7185,1054.2848,1076968000,54207045503,8.2909,0.007926
645,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-08-30,1054.2848,1054.2557,1047.7292,1064.7623,1050.2819,979438600,48853062100,-4.0029,-0.003797
646,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-08-31,1050.2819,1048.4009,1023.4726,1057.8354,1029.6563,1190742200,57851109210,-20.6256,-0.019638
647,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-09-01,1029.6563,1032.7751,1023.5414,1041.9187,1025.6604,1026108200,49633953224,-3.9959,-0.003881
648,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-09-02,1025.6604,1027.4676,1022.5826,1040.4563,1030.1201,991182900,49552633275,4.4597,0.004348
649,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-09-05,1030.1201,1030.5956,1018.5572,1034.9501,1024.3926,1006124000,49789709327,-5.7275,-0.00556
650,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-09-06,1024.3926,1025.8577,1016.6465,1038.9673,1035.7838,999795100,49119091600,11.3912,0.01112
651,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-09-07,1035.7838,1032.0248,1031.9045,1065.1669,1049.5791,1068758700,54679963502,13.7953,0.013319
652,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-09-08,1049.5791,1050.3194,1040.0483,1054.7385,1040.773,908151800,44011257250,-8.8061,-0.00839
653,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-09-09,1040.773,1039.5877,1022.6771,1042.1106,1033.7843,818749200,44467574053,-6.9887,-0.006715
654,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-09-13,1033.7843,1034.4973,1028.7725,1046.1828,1031.1702,836220700,42605921665,-2.6141,-0.002529
655,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-09-14,1031.1702,1018.0741,1016.8725,1033.4533,1031.304,831430200,42714101319,0.1338,0.00013
656,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-09-15,1031.304,1035.7638,990.8531,1037.6253,1000.0806,1133766800,55344205425,-31.2234,-0.030276
657,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-09-16,1000.0806,997.3582,997.3582,1018.7151,998.5182,929536600,46181303575,-1.5624,-0.001562
658,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-09-19,998.5182,997.5257,970.8677,1003.1509,975.5474,922255100,44995900217,-22.9708,-0.023005
659,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-09-20,975.5474,982.3683,977.2748,997.2182,985.151,767027600,38547530763,9.6036,0.009844
660,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-09-21,985.151,980.621,968.7099,983.7956,970.3929,864992300,37244799736,-14.7581,-0.014981
661,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-09-22,970.3929,964.959,963.8883,986.4305,975.8694,807536200,37964851581,5.4765,0.005644
662,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-09-23,975.8694,975.5775,956.1147,984.1063,960.9396,922329500,41107569940,-14.9298,-0.015299
663,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-09-26,960.9396,955.0406,952.1785,978.4942,961.8284,1087900500,40592618971,0.8888,0.000925
664,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-09-27,961.8284,963.488,959.1965,976.4453,976.4453,1026512300,42069804778,14.6169,0.015197
665,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-09-28,976.4453,973.4745,955.32,977.6638,956.1881,945067800,38121212441,-20.2572,-0.020746
666,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-09-29,956.1881,962.4481,955.6069,970.1118,961.4745,881716800,39256418263,5.2864,0.005529
667,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-09-30,961.4745,956.4046,937.8648,961.8853,939.3763,806460300,34938533823,-22.0982,-0.022984
668,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-10-10,939.3763,933.0209,895.2032,934.9621,897.335,922655900,44637059938,-42.0413,-0.044754
669,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-10-11,897.335,898.3667,889.4474,904.4706,892.7394,800256500,38268252178,-4.5956,-0.005121
670,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-10-12,892.7394,890.2856,871.453,926.191,924.9136,1078907400,47861035456,32.1742,0.03604
671,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-10-13,924.9136,917.3966,916.3668,942.8684,926.5203,1121000600,49018814760,1.6067,0.001737
672,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-10-14,926.5203,936.4215,925.9315,961.5047,954.9237,1375528500,62532097940,28.4034,0.030656
673,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-10-17,954.9237,948.6421,946.9386,964.9481,963.2239,1440474800,66314343847,8.3002,0.008692
674,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-10-18,963.2239,964.9702,952.9945,968.1267,959.9995,1325445300,59066105579,-3.2244,-0.003348
675,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-10-19,959.9995,957.7333,949.4981,963.1105,949.4981,1182427700,53369636239,-10.5014,-0.010939
676,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-10-20,949.4981,944.1612,938.3342,976.7116,963.9516,1349221400,65795802736,14.4535,0.015222
677,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-10-21,963.9516,961.4834,951.6716,972.8111,967.9801,1233932700,56998115226,4.0285,0.004179
678,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-10-24,967.9801,967.5646,960.6231,989.6479,969.4924,1326378000,62747445198,1.5123,0.001562
679,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-10-25,969.4924,962.9727,955.5696,984.4785,971.3335,1203228600,59056657256,1.8411,0.001899
680,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-10-26,971.3335,972.4514,963.3635,1010.9808,1003.2544,1494491700,71704252473,31.9209,0.032863
681,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-10-27,1003.2544,1008.7056,995.5518,1021.563,1004.9093,1510456500,72737466132,1.6549,0.00165
682,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-10-28,1004.9093,996.6119,989.227,1015.4204,993.7213,1444228200,70834060609,-11.188,-0.011133
683,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-10-31,993.7213,991.8868,991.8868,1022.2345,1010.3269,1654670900,77376669986,16.6056,0.016711
684,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-11-01,1010.3269,1011.964,1000.967,1029.6428,1024.5223,1502622000,71564077168,14.1954,0.01405
685,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-11-02,1024.5223,1020.0743,1017.994,1046.8232,1037.1791,1691740000,81747987649,12.6568,0.012354
686,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-11-03,1037.1791,1028.4327,1027.0384,1055.1169,1048.0697,1459702200,76118262392,10.8906,0.0105
687,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-11-04,1048.0697,1048.8909,1048.8909,1077.4898,1072.8704,1553440900,79527009859,24.8007,0.023663
688,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-11-07,1072.8704,1070.1446,1058.1283,1080.7915,1061.3507,1511212800,74259240384,-11.5197,-0.010737
689,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-11-08,1061.3507,1061.7123,1040.8652,1062.7181,1051.7093,1250654700,60430996553,-9.6414,-0.009084
690,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-11-09,1051.7093,1049.721,1036.9543,1053.1397,1037.5267,1148717200,53488849933,-14.1826,-0.013485
691,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-11-10,1037.5267,1033.129,1021.1126,1044.7249,1023.064,1473605500,63967964949,-14.4627,-0.01394
692,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-11-11,1023.064,1053.8593,1023.2649,1059.7601,1023.2649,1765433300,79191793650,0.2009,0.000196
693,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-11-14,1023.2649,1021.4092,1012.6723,1031.705,1022.9133,1355290800,63849567797,-0.3516,-0.000344
694,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-11-15,1022.9133,1022.0413,1021.1369,1054.3574,1052.0448,1593990500,75640213245,29.1315,0.028479
695,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-11-16,1052.0448,1052.4142,1034.2015,1054.3436,1036.4918,1331650800,61449959807,-15.553,-0.014784
696,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-11-17,1036.4918,1029.3148,1015.0546,1041.7546,1041.6727,1340844600,64055724998,5.1809,0.004998
697,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-11-18,1041.6727,1039.8545,1030.7443,1045.9506,1031.9923,1429961300,65644952452,-9.6804,-0.009293
698,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-11-21,1031.9923,1023.9005,1020.0553,1032.949,1032.4722,1222175200,56253928115,0.4799,0.000465
699,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-11-22,1032.4722,1029.5031,1015.1416,1030.3664,1017.8215,1419914800,57460488427,-14.6507,-0.01419
700,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-11-23,1017.8215,1014.7376,994.4958,1021.9082,1017.0158,1412716000,57082924596,-0.8057,-0.000792
701,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-11-24,1017.0158,1019.1768,1013.4817,1024.2438,1015.3554,1148749500,48954382359,-1.6604,-0.001633
702,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-11-25,1015.3554,1012.7972,999.8382,1012.7972,999.9884,1134330300,46271765602,-15.367,-0.015135
703,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-11-28,999.9884,983.5944,980.7551,997.8967,992.8114,1145216200,46834647654,-7.177,-0.007177
704,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-11-29,992.8114,995.3404,988.0748,1003.6113,1002.4473,1261926200,56866576156,9.6359,0.009706
705,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-11-30,1002.4473,999.613,991.4883,1003.7303,1000.2633,1219513400,53338141122,-2.184,-0.002179
706,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-12-01,1000.2633,1008.7068,1004.3183,1017.0063,1009.3322,1313553400,60853587407,9.0689,0.009067
707,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-12-02,1009.3322,1005.6314,1005.1581,1021.397,1008.1447,1260118300,54808409028,-1.1875,-0.001177
708,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-12-05,1008.1447,1011.2806,999.4875,1011.2868,1003.6,1504117000,59767177317,-4.5447,-0.004508
709,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-12-06,1003.6,1003.3058,999.5221,1014.3344,1003.1362,1305979200,58502177375,-0.4638,-0.000462
710,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-12-07,1003.1362,999.2776,996.9439,1008.8471,1000.4747,1210505700,52188814926,-2.6615,-0.002653
711,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-12-08,1000.4747,999.7483,995.8763,1005.8809,997.3145,1235865900,51482310454,-3.1602,-0.003159
712,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-12-09,997.3145,998.7387,992.6342,1004.3595,1001.6858,1683717900,74626336843,4.3713,0.004383
713,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-12-12,1001.6858,1000.2894,996.2253,1011.7622,1004.6214,1401644900,60996961375,2.9356,0.002931
714,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-12-13,1004.6214,1002.5403,989.1815,1004.2057,989.3073,1126626400,49186628594,-15.3141,-0.015244
715,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-12-14,989.3073,1003.5662,983.0889,1004.7414,984.2187,1125907300,51369092964,-5.0886,-0.005144
716,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-12-15,984.2187,985.1521,979.5261,992.973,989.1978,960803500,42405129052,4.9791,0.005059
717,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-12-16,989.1978,984.2514,973.6985,985.8674,978.3607,1089710800,43501229348,-10.8371,-0.010955
718,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-12-19,978.3607,973.5975,954.0152,980.4682,956.186,976709500,39036089230,-22.1747,-0.022665
719,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-12-20,956.186,955.0774,950.4724,959.964,952.7673,800455700,32159831457,-3.4187,-0.003575
720,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-12-21,952.7673,950.5609,937.5198,954.6246,940.8352,770957600,30957798937,-11.9321,-0.012524
721,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-12-22,940.8352,944.5731,928.906,946.0371,930.8046,812999500,32608083527,-10.0306,-0.010661
722,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2022-12-23,930.8046,925.1412,915.349,930.0631,920.3509,869304600,35106246004,-10.4537,-0.011231
